episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
216,0.674,20,0,31,24,10.0,7.52,25.806451612903224,58.064516129032256,9.67741935483871,6.451612903225806
217,0.615,17,0,25,18,10.0,6.86,12.0,68.0,4.0,16.0
218,0.712,18,0,26,20,10.0,7.9,7.6923076923076925,46.15384615384615,15.384615384615385,30.76923076923077
219,0.736,15,0,24,18,10.0,7.75,16.666666666666668,8.333333333333334,66.66666666666667,8.333333333333334
220,0.728,21,0,28,22,10.0,7.75,14.285714285714286,46.42857142857143,28.571428571428573,10.714285714285714
221,0.648,15,0,25,19,10.0,7.36,8.0,52.0,16.0,24.0
222,0.784,34,0,36,25,10.0,9.51,5.555555555555555,69.44444444444444,5.555555555555555,19.444444444444443
223,0.684,23,0,34,27,10.0,7.59,17.647058823529413,41.1764705882353,35.294117647058826,5.882352941176471
224,0.648,20,0,28,21,10.0,7.39,10.714285714285714,50.0,32.142857142857146,7.142857142857143
225,0.54,15,0,24,17,10.0,6.23,0.0,45.833333333333336,37.5,16.666666666666668
226,0.673,24,0,35,27,10.0,7.28,2.857142857142857,22.857142857142858,51.42857142857143,22.857142857142858
227,0.65,10,0,18,13,10.0,6.7,11.11111111111111,16.666666666666668,61.111111111111114,11.11111111111111
228,0.645,18,0,24,17,10.0,7.15,20.833333333333332,45.833333333333336,12.5,20.833333333333332
229,0.702,18,0,26,20,10.0,7.89,42.30769230769231,23.076923076923077,23.076923076923077,11.538461538461538
230,0.76,18,0,21,16,10.0,8.1,0.0,23.80952380952381,33.333333333333336,42.857142857142854
231,0.646,22,0,29,21,10.0,6.69,3.4482758620689653,34.48275862068966,24.137931034482758,37.93103448275862
232,0.651,24,0,30,21,10.0,7.59,20.0,13.333333333333334,43.333333333333336,23.333333333333332
233,0.68,14,0,19,13,10.0,7.5,15.789473684210526,21.05263157894737,21.05263157894737,42.10526315789474
234,0.722,26,0,31,20,10.0,7.65,29.032258064516128,29.032258064516128,19.35483870967742,22.580645161290324
235,0.652,19,0,29,22,10.0,7.33,6.896551724137931,65.51724137931035,13.793103448275861,13.793103448275861
236,0.645,15,0,23,17,10.0,6.94,13.043478260869565,34.78260869565217,26.08695652173913,26.08695652173913
237,0.55,12,0,20,15,10.0,5.6,0.0,55.0,40.0,5.0
238,0.744,18,0,26,20,10.0,8.4,7.6923076923076925,26.923076923076923,19.23076923076923,46.15384615384615
