episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
143,0.679,78,0,100,22,10.0,6.79,45.0,32.0,10.0,13.0
144,0.782,72,0,100,28,10.0,7.82,28.999999999999996,37.0,15.0,19.0
145,0.71,77,0,100,23,10.0,7.1,61.0,27.0,4.0,8.0
146,0.775,76,0,100,24,10.0,7.75,31.0,16.0,45.0,8.0
147,0.722,80,0,100,20,10.0,7.22,48.0,19.0,19.0,14.000000000000002
148,0.81,73,0,100,27,10.0,8.1,41.0,22.0,15.0,22.0
149,0.857,72,0,100,28,10.0,8.57,24.0,45.0,18.0,13.0
150,0.763,74,0,100,26,10.0,7.63,33.0,33.0,13.0,21.0
151,0.866,79,0,100,21,10.0,8.66,13.0,22.0,53.0,12.0
152,0.746,72,0,100,28,10.0,7.46,52.0,17.0,16.0,15.0
153,0.8,80,0,100,20,10.0,8.0,18.0,22.0,47.0,13.0
154,0.794,75,0,100,25,10.0,7.94,24.0,12.0,16.0,48.0
155,0.82,78,0,100,22,10.0,8.2,19.0,49.0,17.0,15.0
156,0.768,72,0,100,28,10.0,7.68,10.0,7.000000000000001,60.0,23.0
157,0.693,74,0,100,26,10.0,6.93,20.0,22.0,50.0,8.0
158,0.82,66,0,100,34,10.0,8.2,44.0,24.0,14.000000000000002,18.0
159,0.703,80,0,100,20,10.0,7.03,61.0,13.0,12.0,14.000000000000002
160,0.82,73,0,100,27,10.0,8.2,25.0,12.0,52.0,11.0
161,0.715,75,0,100,25,10.0,7.15,14.000000000000002,19.0,54.0,13.0
162,0.896,73,0,100,27,10.0,8.96,39.0,22.0,9.0,30.0
163,0.775,76,0,100,24,10.0,7.75,39.0,8.0,14.000000000000002,39.0
164,0.718,79,0,100,21,10.0,7.18,64.0,14.000000000000002,8.0,14.000000000000002
165,0.81,77,0,100,23,10.0,8.1,14.000000000000002,13.0,26.0,47.0
166,0.868,71,0,100,29,10.0,8.68,32.0,12.0,39.0,17.0
167,0.785,77,0,100,23,10.0,7.85,14.000000000000002,50.0,22.0,14.000000000000002
168,0.766,72,0,100,28,10.0,7.66,28.000000000000004,36.0,17.0,19.0
169,0.832,75,0,100,25,10.0,8.32,35.0,20.0,23.0,22.0
170,0.676,79,0,100,21,10.0,6.76,32.0,15.0,39.0,14.000000000000002
171,0.769,75,0,100,25,10.0,7.69,55.00000000000001,12.0,21.0,12.0
172,0.831,69,0,100,31,10.0,8.31,19.0,16.0,41.0,24.0
173,0.865,73,0,101,28,10.0,8.65,12.871287128712872,53.46534653465347,8.91089108910891,24.752475247524753
174,0.773,70,0,100,30,10.0,7.73,56.00000000000001,10.0,28.999999999999996,5.0
