episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
163,0.64,1,0,17,16,10.0,6.4,23.52941176470588,17.647058823529413,47.05882352941176,11.76470588235294
164,0.625,1,0,12,11,10.0,6.25,0.0,16.666666666666664,41.66666666666667,41.66666666666667
165,0.628,1,0,16,15,10.0,6.28,12.5,25.0,31.25,31.25
166,0.662,1,0,28,27,10.0,6.62,39.285714285714285,21.428571428571427,32.142857142857146,7.142857142857142
167,0.528,1,0,20,19,10.0,5.28,35.0,25.0,30.0,10.0
168,0.708,1,0,25,24,10.0,7.08,24.0,60.0,8.0,8.0
169,0.768,1,0,24,23,10.0,7.68,16.666666666666664,8.333333333333332,33.33333333333333,41.66666666666667
170,0.606,1,0,17,16,10.0,6.06,11.76470588235294,0.0,23.52941176470588,64.70588235294117
171,0.685,1,0,14,13,10.0,6.85,35.714285714285715,14.285714285714285,7.142857142857142,42.857142857142854
172,0.705,1,0,22,21,10.0,7.05,13.636363636363635,22.727272727272727,31.818181818181817,31.818181818181817
173,0.496,1,0,18,17,10.0,4.96,22.22222222222222,16.666666666666664,27.77777777777778,33.33333333333333
174,0.62,1,0,18,17,10.0,6.2,27.77777777777778,27.77777777777778,16.666666666666664,27.77777777777778
175,0.676,1,0,23,22,10.0,6.76,30.434782608695656,34.78260869565217,21.73913043478261,13.043478260869565
176,0.74,1,0,19,18,10.0,7.4,31.57894736842105,15.789473684210526,15.789473684210526,36.84210526315789
177,0.624,1,0,20,19,10.0,6.24,5.0,10.0,35.0,50.0
178,0.608,1,0,21,20,10.0,6.08,33.33333333333333,42.857142857142854,14.285714285714285,9.523809523809524
179,0.755,1,0,24,23,10.0,7.55,41.66666666666667,25.0,12.5,20.833333333333336
180,0.58,1,0,17,16,10.0,5.8,41.17647058823529,5.88235294117647,23.52941176470588,29.411764705882355
181,0.481,1,0,12,11,10.0,4.81,16.666666666666664,16.666666666666664,41.66666666666667,25.0
182,0.63,1,0,12,11,10.0,6.3,8.333333333333332,16.666666666666664,25.0,50.0
183,0.85,1,0,22,21,10.0,8.5,22.727272727272727,9.090909090909092,36.36363636363637,31.818181818181817
184,0.72,1,0,24,23,10.0,7.2,25.0,37.5,8.333333333333332,29.166666666666668
185,0.652,1,0,18,17,10.0,6.52,22.22222222222222,22.22222222222222,38.88888888888889,16.666666666666664
186,0.373,1,0,14,13,10.0,3.73,14.285714285714285,21.428571428571427,64.28571428571429,0.0
187,0.648,1,0,18,17,10.0,6.48,11.11111111111111,5.555555555555555,27.77777777777778,55.55555555555556
188,0.749,1,0,27,26,10.0,7.49,22.22222222222222,29.629629629629626,22.22222222222222,25.925925925925924
189,0.73,1,0,17,16,10.0,7.3,11.76470588235294,35.294117647058826,23.52941176470588,29.411764705882355
190,0.677,1,0,16,15,10.0,6.77,0.0,6.25,87.5,6.25
191,0.66,1,0,23,22,10.0,6.6,21.73913043478261,13.043478260869565,34.78260869565217,30.434782608695656
192,0.688,1,0,21,20,10.0,6.88,33.33333333333333,9.523809523809524,4.761904761904762,52.38095238095239
193,0.408,1,0,14,13,10.0,4.08,0.0,0.0,64.28571428571429,35.714285714285715
194,0.712,1,0,28,27,10.0,7.12,7.142857142857142,25.0,21.428571428571427,46.42857142857143
195,0.585,1,0,21,20,10.0,5.85,19.047619047619047,42.857142857142854,9.523809523809524,28.57142857142857
196,0.515,1,0,10,9,10.0,5.15,20.0,10.0,30.0,40.0
197,0.55,1,0,16,15,10.0,5.5,6.25,50.0,18.75,25.0
198,0.702,1,0,18,17,10.0,7.02,55.55555555555556,16.666666666666664,5.555555555555555,22.22222222222222
