episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
61,0.9,2,0,15,13,10.0,9.0,20.0,40.0,6.666666666666667,33.33333333333333
62,0.75,4,0,25,21,10.0,7.5,16.0,32.0,20.0,32.0
63,0.703,8,0,32,24,10.0,7.03,25.0,25.0,28.125,21.875
64,0.72,5,0,23,18,10.0,7.2,30.434782608695656,26.08695652173913,30.434782608695656,13.043478260869565
65,0.832,4,0,22,18,10.0,8.32,9.090909090909092,54.54545454545454,18.181818181818183,18.181818181818183
66,0.655,7,0,29,22,10.0,6.55,20.689655172413794,24.137931034482758,44.827586206896555,10.344827586206897
67,0.684,7,0,26,19,10.0,6.84,23.076923076923077,26.923076923076923,34.61538461538461,15.384615384615385
68,0.605,8,0,25,17,10.0,6.05,8.0,32.0,24.0,36.0
69,0.636,8,0,27,19,10.0,6.36,22.22222222222222,22.22222222222222,40.74074074074074,14.814814814814813
70,0.619,9,0,29,20,10.0,6.19,17.24137931034483,17.24137931034483,41.37931034482759,24.137931034482758
71,0.732,7,0,29,22,10.0,7.32,20.689655172413794,13.793103448275861,34.48275862068966,31.03448275862069
72,0.738,7,0,28,21,10.0,7.38,25.0,17.857142857142858,25.0,32.142857142857146
73,0.788,5,0,28,23,10.0,7.88,28.57142857142857,7.142857142857142,35.714285714285715,28.57142857142857
74,0.74,6,0,35,29,10.0,7.4,31.428571428571427,20.0,20.0,28.57142857142857
75,0.655,6,0,27,21,10.0,6.55,18.51851851851852,11.11111111111111,55.55555555555556,14.814814814814813
76,0.78,4,0,21,17,10.0,7.8,33.33333333333333,28.57142857142857,23.809523809523807,14.285714285714285
77,0.614,8,0,25,17,10.0,6.14,40.0,4.0,32.0,24.0
78,0.76,5,0,27,22,10.0,7.6,25.925925925925924,14.814814814814813,14.814814814814813,44.44444444444444
79,0.84,3,0,21,18,10.0,8.4,14.285714285714285,33.33333333333333,38.095238095238095,14.285714285714285
80,0.679,8,0,27,19,10.0,6.79,33.33333333333333,37.03703703703704,11.11111111111111,18.51851851851852
81,0.774,5,0,29,24,10.0,7.74,24.137931034482758,31.03448275862069,27.586206896551722,17.24137931034483
82,0.84,3,0,29,26,10.0,8.4,20.689655172413794,13.793103448275861,31.03448275862069,34.48275862068966
83,0.691,7,0,29,22,10.0,6.91,27.586206896551722,20.689655172413794,31.03448275862069,20.689655172413794
84,0.73,6,0,26,20,10.0,7.3,15.384615384615385,30.76923076923077,30.76923076923077,23.076923076923077
85,0.624,7,0,26,19,10.0,6.24,7.6923076923076925,38.46153846153847,34.61538461538461,19.230769230769234
86,0.7,5,0,20,15,10.0,7.0,35.0,35.0,20.0,10.0
87,0.648,9,0,30,21,10.0,6.48,36.666666666666664,16.666666666666664,30.0,16.666666666666664
88,0.665,7,0,31,24,10.0,6.65,32.25806451612903,19.35483870967742,35.483870967741936,12.903225806451612
89,0.619,9,0,28,19,10.0,6.19,17.857142857142858,32.142857142857146,39.285714285714285,10.714285714285714
