episode,utilization,invalid_learned,invalid_attempted,boxes_attempted,placed_boxes,max_height,avg_height,perc_stacking,perc_best_fit,perc_semi_perfect_fit,perc_random_fit
98,0.57,1,0,11,10,10.0,5.7,18.181818181818183,54.54545454545454,18.181818181818183,9.090909090909092
99,0.47,1,0,18,17,10.0,4.7,33.33333333333333,22.22222222222222,16.666666666666664,27.77777777777778
100,0.493,1,0,17,16,9.0,4.93,35.294117647058826,29.411764705882355,23.52941176470588,11.76470588235294
101,0.494,1,0,13,12,10.0,4.94,23.076923076923077,46.15384615384615,15.384615384615385,15.384615384615385
102,0.316,1,0,10,9,10.0,3.16,10.0,20.0,20.0,50.0
103,0.602,1,0,26,25,10.0,6.02,46.15384615384615,15.384615384615385,15.384615384615385,23.076923076923077
104,0.53,1,0,15,14,10.0,5.3,40.0,13.333333333333334,26.666666666666668,20.0
105,0.372,1,0,10,9,8.0,3.72,40.0,30.0,10.0,20.0
106,0.62,1,0,11,10,10.0,6.2,54.54545454545454,18.181818181818183,18.181818181818183,9.090909090909092
107,0.6,1,0,13,12,10.0,6.0,15.384615384615385,30.76923076923077,38.46153846153847,15.384615384615385
108,0.61,1,0,13,12,10.0,6.1,23.076923076923077,7.6923076923076925,53.84615384615385,15.384615384615385
109,0.532,1,0,15,14,10.0,5.32,20.0,33.33333333333333,20.0,26.666666666666668
110,0.432,1,0,13,12,9.0,4.32,15.384615384615385,30.76923076923077,7.6923076923076925,46.15384615384615
111,0.318,1,0,15,14,8.0,3.18,6.666666666666667,40.0,46.666666666666664,6.666666666666667
112,0.444,1,0,19,18,10.0,4.44,15.789473684210526,31.57894736842105,31.57894736842105,21.052631578947366
113,0.476,1,0,16,15,10.0,4.76,25.0,6.25,56.25,12.5
114,0.558,1,0,17,16,10.0,5.58,23.52941176470588,35.294117647058826,29.411764705882355,11.76470588235294
115,0.487,1,0,13,12,10.0,4.87,30.76923076923077,15.384615384615385,30.76923076923077,23.076923076923077
116,0.649,1,0,22,21,10.0,6.49,27.27272727272727,27.27272727272727,27.27272727272727,18.181818181818183
117,0.482,1,0,14,13,10.0,4.82,7.142857142857142,42.857142857142854,42.857142857142854,7.142857142857142
